620;24.8998
621;24.919872
622;24.939928
623;24.959969
624;24.979992
625;25
626;25.019993
627;25.039968
628;25.059929
629;25.079872
630;25.0998
631;25.119713
632;25.13961
633;25.15949
634;25.179358
635;25.199205
636;25.21904
637;25.23886
638;25.258661
639;25.27845
640;25.298222
641;25.317978
642;25.337719
643;25.357445
644;25.377155
645;25.39685
646;25.41653
647;25.436195
648;25.455845
649;25.47548
650;25.495098
651;25.514702
652;25.53429
653;25.553865
654;25.573423
655;25.592968
656;25.612497
657;25.632011
658;25.65151
659;25.670996
660;25.690466
661;25.70992
662;25.72936
663;25.748787
664;25.768198
665;25.787594
666;25.806976
667;25.826344
668;25.845695
669;25.865034
670;25.884357
671;25.903667
672;25.922962
673;25.942244
674;25.96151
675;25.980762
676;26
677;26.019224
678;26.038433
679;26.057629
680;26.076809
681;26.095976
682;26.11513
683;26.134268
684;26.153393
685;26.172504
686;26.1916
687;26.210686
688;26.229753
689;26.24881
690;26.26785
691;26.286879
692;26.305893
693;26.324894
694;26.34388
695;26.362852
696;26.381811
697;26.400757
698;26.41969
699;26.438608
700;26.457514
701;26.476404
702;26.495283
703;26.514147
704;26.532999
705;26.551836
706;26.57066
707;26.589472
708;26.608269
709;26.627054
710;26.645824
711;26.664583
712;26.683329
713;26.70206
714;26.720778
715;26.739485
716;26.758177
717;26.776855
718;26.795523
719;26.814175
720;26.832815
721;26.851442
722;26.870058
723;26.888659
724;26.907248
725;26.925823
726;26.944387
727;26.962938
728;26.981476
729;27
730;27.018513
731;27.037012
732;27.055498
733;27.073973
734;27.092434
735;27.110884
736;27.12932
737;27.147743
738;27.166155
739;27.184555
740;27.202942
741;27.221315
742;27.239677
743;27.258026
744;27.276363
745;27.294687
746;27.313
747;27.3313
748;27.349588
749;27.367865
750;27.386127
751;27.404379
752;27.422619
753;27.440845
754;27.45906
755;27.477262
756;27.495455
757;27.513634
758;27.5318
759;27.549955
760;27.568098
761;27.58623
762;27.604347
763;27.622454
764;27.64055
765;27.658634
766;27.676704
767;27.694765
768;27.712812
769;27.730848
770;27.748875
771;27.766888
772;27.784887
773;27.802877
774;27.820856
775;27.838821
776;27.856777
777;27.87472
778;27.89265
779;27.910572
780;27.92848
781;27.946377
782;27.964262
783;27.982138
784;28
785;28.01785
786;28.035692
787;28.05352
788;28.071337
789;28.089144
790;28.10694
791;28.124722
792;28.142494
793;28.160255
794;28.178005
795;28.195744
796;28.213472
797;28.231188
798;28.248894
799;28.266588
800;28.284271
801;28.301943
802;28.319605
803;28.337255
804;28.354895
805;28.372522
806;28.390139
807;28.407745
808;28.42534
809;28.442924
810;28.460499
811;28.478062
812;28.495613
813;28.513155
814;28.530685
815;28.548204
816;28.565714
817;28.583212
818;28.600698
819;28.618176
820;28.635643
821;28.653097
822;28.670542
823;28.687977
824;28.7054
825;28.722813
826;28.740215
827;28.757608
828;28.77499
829;28.79236
830;28.809721
831;28.82707
832;28.84441
833;28.86174
834;28.879059
835;28.896366
836;28.913664
837;28.930952
838;28.948229
839;28.965496
840;28.982754
841;29
842;29.017237
843;29.034462
844;29.051678
845;29.068884
846;29.086079
847;29.103264
848;29.12044
849;29.137604
850;29.15476
851;29.171904
852;29.18904
853;29.206163
854;29.223278
855;29.240383
856;29.257477
857;29.274563
858;29.291637
859;29.308702
860;29.325756
861;29.342802
862;29.359837
863;29.376862
864;29.393877
865;29.410883
866;29.427877
867;29.444864
868;29.46184
869;29.478806
870;29.495762
871;29.512709
872;29.529646
873;29.546574
874;29.563492
875;29.580399
876;29.597298
877;29.614185
878;29.631065
879;29.647934
880;29.664793
881;29.681644
882;29.698484
883;29.715317
884;29.732138
885;29.74895
886;29.765753
887;29.782545
888;29.79933
889;29.816103
890;29.832869
891;29.849623
892;29.86637
893;29.883106
894;29.899834
895;29.91655
896;29.93326
897;29.949959
898;29.966648
899;29.983328
900;30
901;30.016663
902;30.033316
903;30.04996
904;30.066593
905;30.083218
906;30.099834
907;30.11644
908;30.133038
909;30.149628
910;30.166206
911;30.182777
912;30.199337
913;30.215889
914;30.232433
915;30.248966
916;30.265491
917;30.282007
918;30.298515
919;30.315012
920;30.331501
921;30.347982
922;30.364452
923;30.380915
924;30.397367
925;30.413813
926;30.430248
927;30.446674
928;30.463093
929;30.479502
930;30.495901
931;30.512293
932;30.528675
933;30.545048
934;30.561413
935;30.57777
936;30.594116
937;30.610456
938;30.626785
939;30.643106
940;30.65942
941;30.675724
942;30.692019
943;30.708305
944;30.724583
945;30.740852
946;30.757113
947;30.773365
948;30.789608
949;30.805843
950;30.82207
951;30.838287
952;30.854498
953;30.870699
954;30.88689
955;30.903074
956;30.91925
957;30.935417
958;30.951574
959;30.967726
960;30.983868
961;31
962;31.016125
963;31.032242
964;31.04835
965;31.06445
966;31.08054
967;31.096624
968;31.112698
969;31.128765
970;31.144823
971;31.160873
972;31.176914
973;31.192947
974;31.208973
975;31.22499
976;31.241
977;31.257
978;31.272991
979;31.288975
980;31.304953
981;31.320919
982;31.33688
983;31.35283
984;31.368774
985;31.38471
986;31.400637
987;31.416555
988;31.432467
989;31.44837
990;31.464266
991;31.480152
992;31.49603
993;31.511902
994;31.527765
995;31.543621
996;31.559467
997;31.575306
998;31.591139
999;31.606962
1000;31.622776
